date_time,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
2023-01-03 06:00:00,277.36365615861314,5,0.0,92,Clouds,6029.322867716238
2023-01-03 07:00:00,257.5594001066644,0,0.0,83,Clouds,4475.096263950473
2023-01-03 08:00:00,287.70258045668095,4,0.5,63,Thunderstorm,6174.475103140931
2023-01-03 09:00:00,273.64795590127795,1,2.0,63,Clear,4018.9366825468223
2023-01-03 10:00:00,269.3532541340086,5,1.0,83,Fog,4740.789491300803
2023-01-03 11:00:00,288.0541120659739,0,0.5,80,Fog,2656.2629089294715
2023-01-03 12:00:00,255.72993527679102,0,0.5,30,Clear,3735.9986160722647
2023-01-03 13:00:00,282.6609580549969,0,0.0,66,Rain,3265.1902070838337
2023-01-03 14:00:00,294.9863892435696,0,1.0,86,Rain,3496.9504765520483
2023-01-03 15:00:00,278.3304898908743,4,0.0,83,Rain,4749.363020383754
2023-01-03 16:00:00,268.65317285327234,5,0.5,93,Clouds,8228.226910000269
2023-01-03 17:00:00,251.2448144550856,4,0.5,83,Clouds,7481.607261468507
2023-01-03 18:00:00,293.006477776703,2,2.0,56,Thunderstorm,7763.3324511709225
2023-01-03 19:00:00,263.53475486857855,0,1.0,77,Clear,4069.209397850729
2023-01-03 20:00:00,289.9964087691868,0,2.0,49,Thunderstorm,5424.397029026805
2023-01-03 21:00:00,270.7506972445407,0,0.0,60,Thunderstorm,4800.20273160608
2023-01-03 22:00:00,275.4375221130825,0,1.0,69,Rain,4950.855733945808
2023-01-03 23:00:00,265.21796174520534,5,1.0,29,Fog,6686.647880804818
2023-01-04 00:00:00,265.8361686386767,0,0.0,31,Clouds,733.7581962078195
2023-01-04 01:00:00,270.1403856168239,5,0.5,47,Clouds,2832.1968295368374
2023-01-04 02:00:00,286.1851434115834,4,0.0,82,Rain,2535.1186741318425
2023-01-04 03:00:00,273.92214923968885,0,1.0,39,Clouds,1298.4124209265733
2023-01-04 04:00:00,274.2462992964583,2,0.5,50,Clear,2712.8953938490936
2023-01-04 05:00:00,259.1384444275835,5,0.0,40,Fog,3056.7091620191113
2023-01-04 06:00:00,264.1772289281619,1,0.0,47,Fog,4738.949193080576
2023-01-04 07:00:00,294.55494546163516,0,1.0,47,Clear,4752.87946686747
2023-01-04 08:00:00,260.8103043576121,4,2.0,48,Rain,7237.762558438261
2023-01-04 09:00:00,281.41484511822676,2,0.0,68,Clouds,3077.3837985896625
2023-01-04 10:00:00,268.2660353097141,0,0.0,41,Clouds,2605.652090856482
2023-01-04 11:00:00,289.79194211419656,1,0.5,88,Clouds,3332.453782527485
2023-01-04 12:00:00,265.878807853172,2,0.0,80,Thunderstorm,3563.406432559461
2023-01-04 13:00:00,284.3041232353731,2,0.0,65,Clouds,3013.5070372075525
2023-01-04 14:00:00,255.16587436569318,5,0.0,84,Clouds,4777.9666348619485
2023-01-04 15:00:00,281.30304272969306,4,0.0,88,Thunderstorm,4975.614139992247
2023-01-04 16:00:00,294.33968140207537,1,0.0,69,Thunderstorm,6058.033554775701
2023-01-04 17:00:00,274.1610700830747,0,0.0,22,Clouds,5925.10590291347
2023-01-04 18:00:00,255.16583877635685,5,0.5,61,Thunderstorm,8500.609197699292
2023-01-04 19:00:00,268.5914484493602,5,1.0,55,Thunderstorm,6999.734504577084
2023-01-04 20:00:00,268.7445915557525,5,0.5,30,Thunderstorm,6414.890700703845
2023-01-04 21:00:00,273.7644268668627,1,1.0,29,Fog,5279.733295127639
2023-01-04 22:00:00,264.3937877294465,1,2.0,40,Thunderstorm,5616.395581320657
2023-01-04 23:00:00,251.11367860375046,5,0.0,98,Rain,6914.953469253338
2023-01-05 00:00:00,259.7518347737941,5,0.5,55,Thunderstorm,2426.04984830876
2023-01-05 01:00:00,269.8761727187186,0,0.5,83,Clear,1073.2110356096337
2023-01-05 02:00:00,273.93166633020763,5,1.0,83,Rain,3357.1433092228744
2023-01-05 03:00:00,263.2694259304967,2,0.0,77,Fog,2408.110770605785
2023-01-05 04:00:00,283.9674477487514,2,0.0,88,Fog,2250.5712932767783
2023-01-05 05:00:00,252.41265765262833,0,2.0,70,Thunderstorm,2731.462453182444
2023-01-05 06:00:00,256.6230465867704,4,0.0,63,Clouds,5511.262614254855
2023-01-05 07:00:00,278.96213353530743,4,0.0,41,Rain,6454.289731707962
2023-01-05 08:00:00,264.074240698071,0,2.0,27,Clouds,5676.600022787039
2023-01-05 09:00:00,255.49538285512833,1,2.0,93,Rain,4052.4352221104277
2023-01-05 10:00:00,259.06752842501095,0,1.0,85,Clouds,2889.1623764275887
2023-01-05 11:00:00,270.36027635647395,1,2.0,63,Thunderstorm,3658.9283464784744
2023-01-05 12:00:00,294.99276056554527,5,0.0,68,Clear,3914.7709378015475
2023-01-05 13:00:00,277.39656973755893,0,2.0,85,Thunderstorm,4095.567214664787
2023-01-05 14:00:00,252.9697581660711,2,0.0,51,Clear,3689.445736442189
2023-01-05 15:00:00,273.05430124204855,5,0.5,99,Clear,5122.973885420125
2023-01-05 16:00:00,275.5199835063462,2,1.0,83,Thunderstorm,6714.950867833055
2023-01-05 17:00:00,292.3459287973853,0,0.0,94,Clouds,5553.098288348012
2023-01-05 18:00:00,283.9341813900944,0,0.0,25,Clouds,5699.692003947519
2023-01-05 19:00:00,270.95317458461807,4,0.5,67,Rain,6424.546841321844
2023-01-05 20:00:00,252.33226941032535,2,0.0,24,Clouds,5293.3866440368965
2023-01-05 21:00:00,250.74883140752874,0,1.0,39,Rain,5406.110689680688
2023-01-05 22:00:00,256.9559821391465,5,2.0,40,Clear,6655.591791174558
2023-01-05 23:00:00,281.9010546804627,5,1.0,81,Clear,6579.9583249106345
2023-01-06 00:00:00,281.84710133720404,1,0.0,79,Thunderstorm,1106.5401199734313
2023-01-06 01:00:00,258.7986582141699,5,0.5,49,Fog,3345.9898540568397
2023-01-06 02:00:00,292.0441466287251,1,0.0,80,Clear,1082.0952697781468
2023-01-06 03:00:00,283.8973118871488,5,0.5,26,Thunderstorm,2969.7049592865183
2023-01-06 04:00:00,286.67415976219723,0,2.0,85,Fog,2143.19838786994
2023-01-06 05:00:00,271.8435475574185,0,0.0,82,Fog,2036.819939242519
2023-01-06 06:00:00,282.2279472156007,1,1.0,31,Thunderstorm,5193.961501380868
2023-01-06 07:00:00,298.2851457652825,0,1.0,75,Thunderstorm,4706.863628280608
2023-01-06 08:00:00,267.11357599037893,0,1.0,32,Rain,5126.606669310427
2023-01-06 09:00:00,298.89906078605173,0,1.0,64,Clouds,2630.5485679982794
2023-01-06 10:00:00,272.23507725028884,5,0.0,36,Thunderstorm,3913.003290887902
2023-01-06 11:00:00,266.464813387172,0,0.5,96,Rain,2587.057576148903
2023-01-06 12:00:00,279.86099491301,5,2.0,40,Clouds,5506.613072087244
2023-01-06 13:00:00,251.7602893030325,5,0.0,89,Thunderstorm,4423.303386655745
2023-01-06 14:00:00,283.4637069802068,1,0.5,70,Fog,3841.046009012965
2023-01-06 15:00:00,274.6311610761366,0,1.0,92,Thunderstorm,3936.481525047721
2023-01-06 16:00:00,265.5200707884999,2,0.0,79,Thunderstorm,6670.245608995585
2023-01-06 17:00:00,275.06473960368436,5,0.0,51,Thunderstorm,8023.421989400337
2023-01-06 18:00:00,285.3090059818501,1,0.5,77,Fog,7091.582811075482
2023-01-06 19:00:00,276.9237119645229,2,0.5,69,Thunderstorm,4491.115758092865
2023-01-06 20:00:00,272.96797719098606,0,0.5,32,Rain,4292.168606514351
2023-01-06 21:00:00,257.78264425474515,0,1.0,58,Rain,5122.507871260623
2023-01-06 22:00:00,285.7979293829631,4,0.0,24,Clouds,5983.7696382485055
2023-01-06 23:00:00,257.73215239171583,0,0.5,96,Clouds,5768.74273217893
2023-01-07 00:00:00,289.00937885874913,1,0.0,20,Rain,0.0
2023-01-07 01:00:00,289.0573932177725,0,2.0,37,Rain,1265.1827282322367
2023-01-07 02:00:00,279.0212753629715,4,0.0,70,Clear,1836.28783568613
2023-01-07 03:00:00,297.14513930580716,0,0.0,26,Thunderstorm,421.08166804945586
2023-01-07 04:00:00,299.91382092033695,0,0.0,72,Clouds,613.2758724592595
2023-01-07 05:00:00,289.12449656839414,0,0.5,53,Rain,671.7877940524805
2023-01-07 06:00:00,265.3120505684678,0,0.5,25,Rain,3208.7639560673592
2023-01-07 07:00:00,275.4962283032094,1,0.5,51,Clear,3821.9176341332704
2023-01-07 08:00:00,266.22176096294265,5,0.0,68,Rain,5054.882844099576
2023-01-07 09:00:00,257.17168090560585,5,2.0,91,Clear,3863.9464005812715
2023-01-07 10:00:00,289.4442487451264,4,2.0,39,Fog,3767.8386600015974
2023-01-07 11:00:00,252.68729563946962,0,2.0,75,Rain,1766.6520566282563
2023-01-07 12:00:00,270.1662820711795,0,0.5,64,Clouds,1691.4781558580396
2023-01-07 13:00:00,282.2249970420191,5,0.0,75,Fog,3440.356703248443
2023-01-07 14:00:00,275.3184785119366,1,2.0,92,Thunderstorm,3184.3056498794967
2023-01-07 15:00:00,293.7316560268532,1,0.5,72,Clouds,3330.3225586409862
2023-01-07 16:00:00,295.7776864772765,2,0.0,71,Rain,5929.2860089729975
2023-01-07 17:00:00,296.84969753001087,0,1.0,91,Clear,5657.890501671274
2023-01-07 18:00:00,266.74831028198776,0,0.0,27,Clear,5664.71940721309
2023-01-07 19:00:00,270.61972225516257,0,0.0,55,Clouds,2598.8915478640265
2023-01-07 20:00:00,286.80187514936625,2,0.0,81,Rain,3393.637378228581
2023-01-07 21:00:00,280.801566284317,2,1.0,58,Rain,4673.060305911093
2023-01-07 22:00:00,253.05957520275828,5,0.0,89,Clear,5758.666630368145
2023-01-07 23:00:00,276.96290473596423,2,2.0,20,Thunderstorm,5083.917455042632
2023-01-08 00:00:00,280.782169299111,1,2.0,61,Fog,364.50157632495313
2023-01-08 01:00:00,278.42736192324514,1,0.5,65,Clear,54.076446899460564
2023-01-08 02:00:00,284.2793369649102,5,0.0,32,Rain,681.3627826321497
2023-01-08 03:00:00,284.3733144149004,5,0.0,47,Clouds,1761.7691077146824
2023-01-08 04:00:00,278.7252947068165,1,0.0,35,Clouds,246.28538401637292
2023-01-08 05:00:00,299.9635096909397,2,1.0,64,Clouds,1376.8637493287765
2023-01-08 06:00:00,285.68944212981404,1,1.0,47,Fog,3480.839112443888
2023-01-08 07:00:00,296.56756052532484,4,1.0,73,Clouds,5027.858036692018
2023-01-08 08:00:00,295.2656949630018,0,2.0,86,Rain,4333.386964522452
2023-01-08 09:00:00,271.1270347119501,5,0.0,77,Clouds,2803.2608420267775
2023-01-08 10:00:00,273.88317777782447,4,1.0,94,Thunderstorm,3674.6150690520194
2023-01-08 11:00:00,261.78884173862434,2,0.0,32,Clouds,2250.39718081221
2023-01-08 12:00:00,293.5326734806499,0,0.5,91,Clear,1882.714757771083
2023-01-08 13:00:00,276.55214925962144,1,0.5,73,Clouds,3019.53740670309
2023-01-08 14:00:00,250.91066499230914,0,0.0,32,Fog,2018.223344675639
2023-01-08 15:00:00,251.0795027090931,2,1.0,42,Rain,2916.532423183977
2023-01-08 16:00:00,296.38179858119616,1,0.5,66,Clear,5640.31406388331
2023-01-08 17:00:00,261.20727435807817,0,0.0,44,Clouds,5366.561394967571
2023-01-08 18:00:00,283.374545594808,2,1.0,31,Thunderstorm,6785.234247201299
2023-01-08 19:00:00,291.8457126596224,5,0.5,72,Rain,5218.431574511253
2023-01-08 20:00:00,290.5853130486651,1,0.0,87,Fog,3713.974035428683
2023-01-08 21:00:00,278.8662327680809,4,0.0,50,Clear,4378.4511179519895
2023-01-08 22:00:00,282.00475968122356,1,1.0,73,Clear,3995.320121992543
2023-01-08 23:00:00,291.9766934250126,4,0.5,28,Thunderstorm,5793.3157205360685
2023-01-09 00:00:00,258.5626430488387,0,1.0,47,Thunderstorm,1198.9063127799939
2023-01-09 01:00:00,254.61017537082847,0,0.0,99,Fog,1158.585475012488
2023-01-09 02:00:00,270.8182149882671,0,2.0,72,Clear,2656.3859713098796
2023-01-09 03:00:00,275.56495018044023,4,2.0,25,Fog,3799.308074967439
2023-01-09 04:00:00,253.783826577054,5,0.0,99,Clear,3786.8312448114084
2023-01-09 05:00:00,271.2511977984443,4,0.0,76,Rain,2959.0569046674473
2023-01-09 06:00:00,271.9381383514647,4,2.0,26,Clouds,6986.325912480255
2023-01-09 07:00:00,295.19047939964156,4,2.0,29,Clouds,6795.613947383841
2023-01-09 08:00:00,262.1046643347986,0,1.0,81,Thunderstorm,4714.947114824118
2023-01-09 09:00:00,260.1661803782477,2,1.0,31,Thunderstorm,3663.7615445482497
2023-01-09 10:00:00,254.21207529150962,1,0.0,96,Rain,2624.9091678507466
2023-01-09 11:00:00,274.66220758429864,5,1.0,99,Thunderstorm,4708.444673241861
2023-01-09 12:00:00,274.7195306776178,5,1.0,53,Thunderstorm,5227.591866210679
2023-01-09 13:00:00,265.7897617818767,4,1.0,40,Rain,4963.453742005894
2023-01-09 14:00:00,273.4428971271228,5,1.0,92,Fog,5456.584518866959
2023-01-09 15:00:00,299.17800291963664,4,1.0,64,Rain,5574.277027993092
2023-01-09 16:00:00,253.86853107457932,5,2.0,91,Fog,9121.043776886416
2023-01-09 17:00:00,253.36799541920112,0,1.0,98,Clear,6063.906260413268
2023-01-09 18:00:00,263.0963956145322,1,0.0,71,Clouds,6395.183713514649
2023-01-09 19:00:00,282.1022398243033,4,0.0,71,Rain,5908.690170690969
2023-01-09 20:00:00,273.7136671060145,4,2.0,80,Clouds,6632.520721703012
2023-01-09 21:00:00,257.4686435693472,0,2.0,51,Clouds,6301.064938760013
2023-01-09 22:00:00,295.68285474906486,2,0.0,97,Rain,5178.045686963919
2023-01-09 23:00:00,268.3388203484536,1,0.0,92,Clear,4785.959354268515
2023-01-10 00:00:00,282.6150201827669,5,2.0,20,Thunderstorm,3601.984554279119
2023-01-10 01:00:00,281.45789791736394,5,0.0,27,Thunderstorm,2731.4382480077797
2023-01-10 02:00:00,284.2235423183133,0,0.0,47,Clouds,1015.9001609016482
2023-01-10 03:00:00,293.91317007855,0,0.0,66,Thunderstorm,1429.4815369297123
2023-01-10 04:00:00,297.28811039270374,0,0.0,53,Fog,2151.993153349737
2023-01-10 05:00:00,285.2185541471332,5,0.5,74,Thunderstorm,3157.4733643373092
2023-01-10 06:00:00,287.93004204721194,5,0.0,70,Thunderstorm,5531.2164081311275
2023-01-10 07:00:00,259.8626531967853,2,0.0,35,Fog,5015.570140281164
2023-01-10 08:00:00,278.8242032604251,4,1.0,96,Thunderstorm,7855.447983465223
2023-01-10 09:00:00,293.84965781057576,0,1.0,62,Clouds,2912.0967643771132
2023-01-10 10:00:00,265.5676679470542,5,0.0,73,Thunderstorm,4177.461910290069
2023-01-10 11:00:00,263.51268042878314,1,0.5,74,Clouds,3803.805440893336
2023-01-10 12:00:00,269.21500523310993,0,0.0,30,Clouds,1756.8082647515846
2023-01-10 13:00:00,279.68958327829466,4,1.0,35,Rain,5140.82684884558
2023-01-10 14:00:00,283.85420164277616,0,0.5,84,Fog,3722.8352034059344
2023-01-10 15:00:00,286.1993943075926,4,0.0,78,Rain,4837.546890531651
2023-01-10 16:00:00,279.74656944011247,5,1.0,99,Clouds,8013.94357068921
2023-01-10 17:00:00,292.0396013461077,0,0.0,72,Thunderstorm,5902.932132789177
2023-01-10 18:00:00,289.38325938986463,5,2.0,55,Fog,9345.206354544804
2023-01-10 19:00:00,260.87898098976916,2,0.0,75,Thunderstorm,4488.307401008145
2023-01-10 20:00:00,282.434429157339,5,0.0,83,Clear,6526.883011681397
2023-01-10 21:00:00,287.9406746025758,1,2.0,44,Fog,6154.99491329351
2023-01-10 22:00:00,283.47286387289444,0,0.0,24,Clouds,4707.666440832449
2023-01-10 23:00:00,253.64395671953082,0,2.0,99,Rain,5372.884772917344
2023-01-11 00:00:00,272.0978420950597,0,1.0,96,Clouds,809.802444417777
2023-01-11 01:00:00,284.2113469166379,0,2.0,41,Clear,1890.7531987640423
2023-01-11 02:00:00,257.97792877717643,2,0.0,29,Clear,1510.5324402995905
2023-01-11 03:00:00,277.76919055441226,0,1.0,60,Fog,2217.4280155293786
2023-01-11 04:00:00,260.4091058162621,5,0.0,51,Clear,3425.149058645656
2023-01-11 05:00:00,290.38066201677066,4,1.0,92,Clouds,3208.6483623983263
2023-01-11 06:00:00,283.43505347025797,5,0.0,98,Rain,6538.1732703785165
2023-01-11 07:00:00,297.39476233737383,4,0.0,89,Thunderstorm,5986.372513159367
2023-01-11 08:00:00,253.14794972813195,0,2.0,79,Clear,5896.092325136695
2023-01-11 09:00:00,280.3421210397769,5,1.0,65,Clear,4930.449217442572
2023-01-11 10:00:00,274.203143314077,4,2.0,75,Thunderstorm,4692.219057628022
2023-01-11 11:00:00,288.6064658635777,4,0.5,74,Clouds,4568.084910531084
2023-01-11 12:00:00,299.2704154300299,0,2.0,81,Clear,4024.319995659226
2023-01-11 13:00:00,259.7844040047613,1,0.5,69,Fog,3560.3590323601143
2023-01-11 14:00:00,285.18890773401773,0,1.0,65,Thunderstorm,3548.877685587171
2023-01-11 15:00:00,286.10411718258297,5,2.0,54,Clear,5296.985337090498
2023-01-11 16:00:00,261.34891344458634,1,0.0,99,Fog,5868.704599083921
2023-01-11 17:00:00,265.436485579205,0,0.0,42,Clouds,5641.969808720467
2023-01-11 18:00:00,284.72630522069016,0,0.0,49,Fog,6297.36139025861
2023-01-11 19:00:00,279.620961294348,2,0.5,28,Clear,5235.035716542705
2023-01-11 20:00:00,264.7281080738992,2,0.0,59,Clear,3861.844762027405
2023-01-11 21:00:00,254.0301229356571,2,0.0,27,Rain,4954.074757178922
2023-01-11 22:00:00,279.93079376897816,2,0.5,74,Clear,5743.284841631376
2023-01-11 23:00:00,283.17078787398987,0,0.5,75,Thunderstorm,4854.1320061397855
2023-01-12 00:00:00,289.15777167362637,4,0.5,65,Thunderstorm,2649.197025668262
2023-01-12 01:00:00,298.41834937348347,0,1.0,90,Thunderstorm,1726.3135054023332
2023-01-12 02:00:00,260.3603121171452,5,0.0,24,Clear,3408.0769705694415
2023-01-12 03:00:00,267.5497434515687,0,0.5,33,Thunderstorm,716.724292552867
2023-01-12 04:00:00,273.3511360695752,2,0.0,64,Thunderstorm,2049.9112819401244
2023-01-12 05:00:00,280.27431965477416,0,1.0,79,Clear,2291.5638867665693
2023-01-12 06:00:00,297.3615348877435,2,0.5,67,Rain,5495.303663298312
2023-01-12 07:00:00,275.1913644296321,5,0.0,71,Rain,6700.165194948089
2023-01-12 08:00:00,271.7832375666567,5,0.0,70,Thunderstorm,6360.26200703472
2023-01-12 09:00:00,299.1966208649949,0,0.0,95,Thunderstorm,2755.1321378864227
2023-01-12 10:00:00,262.39543911102623,0,1.0,50,Rain,2881.0993683738534
2023-01-12 11:00:00,268.65875352694235,0,0.0,82,Clouds,1732.2518755019482
2023-01-12 12:00:00,297.9253650014317,5,2.0,74,Fog,5655.33465273385
2023-01-12 13:00:00,253.16603002607025,4,0.0,49,Thunderstorm,4501.460607599472
2023-01-12 14:00:00,288.6638269851357,0,0.5,87,Clouds,4080.1350487927157
2023-01-12 15:00:00,287.12100203973404,4,1.0,56,Clear,5326.7939733424555
2023-01-12 16:00:00,291.09326687087247,4,2.0,22,Thunderstorm,7997.5691090481705
2023-01-12 17:00:00,257.4404096833061,2,0.0,66,Rain,7242.874514866939
2023-01-12 18:00:00,274.41127474577917,0,0.5,66,Rain,6574.960440706817
2023-01-12 19:00:00,289.36412648624497,5,0.5,75,Clouds,5900.176458667449
2023-01-12 20:00:00,250.20542989020316,5,2.0,38,Clear,6346.075901460251
2023-01-12 21:00:00,290.3896525221234,1,0.5,59,Clear,5399.751179058344
2023-01-12 22:00:00,269.05827301853867,0,0.0,87,Thunderstorm,4453.026922983955
2023-01-12 23:00:00,266.6629674740049,1,0.0,71,Clouds,5362.013147633379
2023-01-13 00:00:00,268.5894444440704,1,0.0,83,Clouds,819.995052419564
2023-01-13 01:00:00,258.57928668260394,4,0.0,75,Fog,3181.30648603435
2023-01-13 02:00:00,265.23786616856705,5,0.0,85,Clouds,2505.184020051917
2023-01-13 03:00:00,264.99396217139576,5,2.0,77,Rain,4737.084548206713
2023-01-13 04:00:00,253.7659161572235,5,0.5,90,Rain,3608.026725183786
2023-01-13 05:00:00,277.7213248379011,4,2.0,53,Clouds,4487.561570377709
2023-01-13 06:00:00,279.29116755781104,4,0.0,22,Rain,5405.5216482616715
2023-01-13 07:00:00,294.1015010090842,5,2.0,53,Thunderstorm,7486.758769975145
2023-01-13 08:00:00,275.8729149460142,0,0.5,65,Fog,4548.937366347092
2023-01-13 09:00:00,266.061255636877,2,1.0,73,Clouds,3707.7065545431346
2023-01-13 10:00:00,256.7586025492239,0,0.0,20,Rain,3250.265717637776
2023-01-13 11:00:00,253.99545671628312,1,0.0,60,Clouds,2259.606282284597
2023-01-13 12:00:00,266.88376451978434,0,0.5,64,Rain,3554.335017751542
2023-01-13 13:00:00,253.33260377199795,5,1.0,55,Clear,5592.459811755289
2023-01-13 14:00:00,290.53582470436373,0,0.0,58,Clouds,3207.188396763917
2023-01-13 15:00:00,278.31218978660297,4,1.0,31,Clear,4632.791725710211
2023-01-13 16:00:00,273.5198030017404,5,1.0,61,Clouds,8164.520316388631
2023-01-13 17:00:00,292.6060114517291,0,0.0,49,Thunderstorm,6286.716653308339
2023-01-13 18:00:00,292.35897870589406,1,2.0,39,Fog,7834.957308455617
2023-01-13 19:00:00,297.51450866127306,4,0.5,81,Rain,5655.127283176482
2023-01-13 20:00:00,263.1816540791517,2,2.0,33,Thunderstorm,5662.463089034226
2023-01-13 21:00:00,268.72672892270344,0,0.5,71,Fog,4472.007415832271
2023-01-13 22:00:00,293.08310916803697,2,0.5,43,Thunderstorm,5514.465089753316
2023-01-13 23:00:00,279.8160739401707,2,2.0,76,Clear,5129.201663805996
2023-01-14 00:00:00,251.14250245017683,1,2.0,75,Clear,813.2823840464746
2023-01-14 01:00:00,252.78520017446328,4,0.0,26,Rain,1628.7363669358635
2023-01-14 02:00:00,270.6896780421516,0,0.5,92,Fog,125.05502691103136
2023-01-14 03:00:00,257.96317156532615,0,0.0,31,Clouds,528.2853279341888
2023-01-14 04:00:00,295.68591534951247,1,1.0,95,Fog,1518.2978085963205
2023-01-14 05:00:00,257.50833470232,0,2.0,48,Clouds,1348.5388779283458
2023-01-14 06:00:00,270.3751894738211,0,2.0,72,Thunderstorm,4324.020745208388
2023-01-14 07:00:00,293.0031975605077,2,0.5,60,Thunderstorm,4136.088397038779
2023-01-14 08:00:00,257.20793816218213,5,0.0,73,Fog,5082.435801416328
2023-01-14 09:00:00,271.17371022038685,1,0.5,81,Thunderstorm,1407.7602695555734
2023-01-14 10:00:00,277.64226513000153,2,0.0,72,Rain,1180.9992035118212
2023-01-14 11:00:00,283.73513466871583,0,0.0,34,Clouds,949.5829397023127
2023-01-14 12:00:00,268.0918272196383,5,0.5,29,Thunderstorm,3383.8552988723054
2023-01-14 13:00:00,275.6848563739007,0,1.0,85,Clear,2183.459928633756
2023-01-14 14:00:00,280.65316660131737,5,0.5,67,Clouds,4074.902494239377
2023-01-14 15:00:00,259.2560280729576,1,0.5,68,Fog,2972.3497185017955
